Phenotype	N_Total	N_Cases	N_Controls	Beta	OR	P_Value	P_Valid	P_Source	OR_CI95	CI_Method	CI_Sided	CI_Label	CI_Valid	CI_LO_OR	CI_HI_OR	Used_Ridge	Final_Is_MLE	Used_Firth	Inference_Type	Coef_Source	P_Value_Method	N_Total_Used	N_Cases_Used	N_Controls_Used	Model_Notes	Inversion	P_LRT_Overall	P_Value_lrt	P_Overall_Valid	P_Source_lrt	P_Method	Q_GLOBAL	Sig_Global	CI_Valid_DISPLAY	CI_Method_DISPLAY	CI_Label_DISPLAY	OR_CI95_DISPLAY	CI_LO_OR_DISPLAY	CI_HI_OR_DISPLAY	FINAL_INTERPRETATION
Aphagia_and_dysphagia	74446	4547	69899	0.284322489311159	1.328861405259065	0.025847380805229	True	lrt_mle	1.041,1.696	wald_mle	two		True	1.04145412681698	1.6955836929507142	False	True	False	mle	mle	lrt_mle	74446	4547	69899	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr12-46897663-INV-16289	0.025847380805229	0.025847380805229	True	lrt_mle	lrt_mle	0.6418538114638346	False	True	wald_mle		1.041,1.696	1.04145412681698	1.6955836929507142	
Hypertrophic_conditions_of_skin	63876	2774	61102	0.00036985772686700004	1.00036992613267	0.998230001981921	True	lrt_mle	0.873,1.138	profile	two		True	0.8730237762085321	1.138027803009573	False	True	False	mle	mle	lrt_mle	63876	2774	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr12-46897663-INV-16289	0.998230001981921	0.998230001981921	True	lrt_mle	lrt_mle	0.998230001981921	False	True	profile		0.873,1.138	0.8730237762085321	1.138027803009573	
Mild_cognitive_impairment	67590	685	66905	-0.328184646768287	0.720230019281146	0.064715241089204	True	lrt_mle	0.509,1.019	wald_mle	two		True	0.509214950939554	1.018688237092424	False	True	False	mle	mle	lrt_mle	67590	685	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.064715241089204	0.064715241089204	True	lrt_mle	lrt_mle	0.8897326146069446	False	True	wald_mle		0.509,1.019	0.509214950939554	1.018688237092424	
Acne	63749	2647	61102	0.095813372119395	1.100553650831317	0.297018159733815	True	lrt_mle	0.919,1.318	wald_mle	two		True	0.918977457532372	1.318006582675586	False	True	False	mle	mle	lrt_mle	63749	2647	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.297018159733815	0.297018159733815	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.919,1.318	0.918977457532372	1.318006582675586	
Other_skin_and_subcutaneous_disorders	66053	4951	61102	0.062870810102091	1.064889257409957	0.36296734179568	True	lrt_mle	0.930,1.219	wald_mle	two		True	0.9298945412280271	1.219481436087982	False	True	False	mle	mle	lrt_mle	66053	4951	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.36296734179568	0.36296734179568	True	lrt_mle	lrt_mle	0.9127042866512731	False	True	wald_mle		0.930,1.219	0.9298945412280271	1.219481436087982	
Inflammation_of_the_eye	71216	6239	64977	0.043889071886137006	1.044866443395836	0.47728294741307403	True	lrt_mle	0.926,1.179	wald_mle	two		True	0.9256902632277471	1.179385727497992	False	True	False	mle	mle	lrt_mle	71216	6239	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.47728294741307403	0.47728294741307403	True	lrt_mle	lrt_mle	0.9294457396991442	False	True	wald_mle		0.926,1.179	0.9256902632277471	1.179385727497992	
Hearing_impairment	69560	4583	64977	0.16503674251837402	1.179436453380832	0.023404496206953	True	lrt_mle	1.022,1.361	wald_mle	two		True	1.02228994284923	1.3607395409628071	False	True	False	mle	mle	lrt_mle	69560	4583	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.023404496206953	0.023404496206953	True	lrt_mle	lrt_mle	0.6418538114638346	False	True	wald_mle		1.022,1.361	1.02228994284923	1.3607395409628071	
Abnormal_Papanicolaou_smear	73429	2928	70501	-0.06386806034551601	0.93812876775106	0.46656465595852803	True	lrt_mle	0.790,1.114	wald_mle	two		True	0.7900494185394811	1.113962701863746	False	True	False	mle	mle	lrt_mle	73429	2928	70501	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.46656465595852803	0.46656465595852803	True	lrt_mle	lrt_mle	0.9224446251393799	False	True	wald_mle		0.790,1.114	0.7900494185394811	1.113962701863746	
Rosacea	61398	296	61102	-0.00392268195281	0.996085001713897	0.9881868111902091	True	lrt_mle	0.896,1.098	profile	two		True	0.8964068121487231	1.098455152001586	False	True	False	mle	mle	lrt_mle	61398	296	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.9881868111902091	0.9881868111902091	True	lrt_mle	lrt_mle	0.9934235748534516	False	True	profile		0.896,1.098	0.8964068121487231	1.098455152001586	
Epidermal_thickening	66181	5079	61102	0.09191791865534	1.096274834675177	0.18051218633729701	True	lrt_mle	0.958,1.254	wald_mle	two		True	0.9581367942584341	1.254328735044826	False	True	False	mle	mle	lrt_mle	66181	5079	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.18051218633729701	0.18051218633729701	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.958,1.254	0.9581367942584341	1.254328735044826	
Abnormal_cytological_findings_in_specimens_from_genital_organs	74446	3945	70501	-0.049632237187781	0.9515793156434651	0.516474695435796	True	lrt_mle	0.819,1.105	wald_mle	two		True	0.819157728466501	1.105407618695885	False	True	False	mle	mle	lrt_mle	74446	3945	70501	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.516474695435796	0.516474695435796	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	wald_mle		0.819,1.105	0.819157728466501	1.105407618695885	
Multinodular_goiter	60548	1966	58582	0.046298168312263	1.047386661916224	0.6694129430672351	True	lrt_mle	0.847,1.296	wald_mle	two		True	0.8467348594300851	1.2955871691622391	False	True	False	mle	mle	lrt_mle	60548	1966	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.6694129430672351	0.6694129430672351	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	wald_mle		0.847,1.296	0.8467348594300851	1.2955871691622391	
Pure_hypercholesterolemia	65387	6805	58582	0.11534781750238401	1.122263712657303	0.06289098216019201	True	lrt_mle	0.994,1.267	wald_mle	two		True	0.993671690126631	1.267496954237319	False	True	False	mle	mle	lrt_mle	65387	6805	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.06289098216019201	0.06289098216019201	True	lrt_mle	lrt_mle	0.8897326146069446	False	True	wald_mle		0.994,1.267	0.993671690126631	1.267496954237319	
Benign_sarcoma_related_cancers	66484	4029	62455	0.078121732642305	1.081254274598793	0.305731702911604	True	lrt_mle	0.931,1.256	wald_mle	two		True	0.9309764451265571	1.2557898886252001	False	True	False	mle	mle	lrt_mle	66484	4029	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.305731702911604	0.305731702911604	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.931,1.256	0.9309764451265571	1.2557898886252001	
Melanocytic_nevi	63655	1200	62455	0.298820238433114	1.348267235056748	0.027260200486881003	True	lrt_mle	1.033,1.760	wald_mle	two		True	1.032901220451544	1.759920988701015	False	True	False	mle	mle	lrt_mle	63655	1200	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.027260200486881003	0.027260200486881003	True	lrt_mle	lrt_mle	0.6418538114638346	False	True	wald_mle		1.033,1.760	1.032901220451544	1.759920988701015	
Migraine	72594	5689	66905	-0.042743634296333	0.9581569971758691	0.506488158603926	True	lrt_mle	0.845,1.087	wald_mle	two		True	0.844686013076247	1.086871117817607	False	True	False	mle	mle	lrt_mle	72594	5689	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.506488158603926	0.506488158603926	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	wald_mle		0.845,1.087	0.844686013076247	1.086871117817607	
Diastolic_heart_failure	74446	2684	71762	0.082097568198432	1.085561720964087	0.374612331909605	True	lrt_mle	0.905,1.302	wald_mle	two		True	0.9054367196252261	1.301520276878418	False	True	False	mle	mle	lrt_mle	74446	2684	71762	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.374612331909605	0.374612331909605	True	lrt_mle	lrt_mle	0.9157698628355411	False	True	wald_mle		0.905,1.302	0.9054367196252261	1.301520276878418	
Other_follicular_disorders	68035	6933	61102	0.006926512159535001	1.006950555925973	0.906123688328742	True	lrt_mle	0.978,1.022	profile	two		True	0.9782393615424291	1.022184508759488	False	True	False	mle	mle	lrt_mle	68035	6933	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.906123688328742	0.906123688328742	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	profile		0.978,1.022	0.9782393615424291	1.022184508759488	
Uninodular_goiter_single_thyroid_nodule	61102	2520	58582	-0.018725783503848	0.9814484547027261	0.844936416751302	True	lrt_mle	0.964,1.035	profile	two		True	0.96351497493208	1.034776561468275	False	True	False	mle	mle	lrt_mle	61102	2520	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.844936416751302	0.844936416751302	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	profile		0.964,1.035	0.96351497493208	1.034776561468275	
Benign_neoplasm_of_the_skin	65465	3010	62455	0.145517769374737	1.156638287138745	0.09661532064976501	True	lrt_mle	0.974,1.374	wald_mle	two		True	0.9738801141413881	1.373692827124537	False	True	False	mle	mle	lrt_mle	65465	3010	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.09661532064976501	0.09661532064976501	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.974,1.374	0.9738801141413881	1.373692827124537	
High_risk_human_papillomavirus_HPV_DNA_test_positive	71629	1128	70501	0.139832193352181	1.150080791461382	0.32041813747289305	True	lrt_mle	0.872,1.516	wald_mle	two		True	0.8723527252947231	1.516228228027341	False	True	False	mle	mle	lrt_mle	40387	1100	39287	sex_restricted_to_0;sex_forced_restriction_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.32041813747289305	0.32041813747289305	True	lrt_mle	lrt_mle	0.9127042866512731	False	True	wald_mle		0.872,1.516	0.8723527252947231	1.516228228027341	
Disorder_of_nervous_system	68931	2026	66905	-0.0335670174477	0.9669901038511021	0.747857044269005	True	lrt_mle	0.960,1.037	profile	two		True	0.9598804452899891	1.037087532243854	False	True	False	mle	mle	lrt_mle	68931	2026	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.747857044269005	0.747857044269005	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.960,1.037	0.9598804452899891	1.037087532243854	
Pain_in_shoulder	73549	12198	61351	-0.01913196140215	0.981049892981063	0.683641657812861	True	lrt_mle	0.895,1.076	wald_mle	two		True	0.894816727308061	1.075593317766407	False	True	False	mle	mle	lrt_mle	73549	12198	61351	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.683641657812861	0.683641657812861	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	wald_mle		0.895,1.076	0.894816727308061	1.075593317766407	
Flat_foot_pes_planus	63431	2080	61351	0.14479555092173002	1.1558032432026861	0.164684189022851	True	lrt_mle	0.942,1.418	wald_mle	two		True	0.9418851748942351	1.418305726223852	False	True	False	mle	mle	lrt_mle	63431	2080	61351	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.164684189022851	0.164684189022851	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.942,1.418	0.9418851748942351	1.418305726223852	
Morbid_obesity	67801	9219	58582	-0.041328913358511	0.959513481238455	0.43423326093791303	True	lrt_mle	0.865,1.064	wald_mle	two		True	0.865128785370549	1.064195454187785	False	True	False	mle	mle	lrt_mle	67801	9219	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.43423326093791303	0.43423326093791303	True	lrt_mle	lrt_mle	0.9224423393241438	False	True	wald_mle		0.865,1.064	0.865128785370549	1.064195454187785	
Skin_changes_due_to_chronic_exposure_to_nonionizing_radiation	61407	305	61102	0.040501010283864006	1.041332361743268	0.878274003072646	True	lrt_mle	0.900,1.098	profile	two		True	0.900490644441267	1.097782653450333	False	True	False	mle	mle	lrt_mle	61407	305	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.878274003072646	0.878274003072646	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	profile		0.900,1.098	0.900490644441267	1.097782653450333	
Conjunctivitis	69437	4460	64977	0.066561849799443	1.068827068770714	0.354033709185126	True	lrt_mle	0.928,1.231	wald_mle	two		True	0.9283716591877321	1.230532289122785	False	True	False	mle	mle	lrt_mle	69437	4460	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.354033709185126	0.354033709185126	True	lrt_mle	lrt_mle	0.9127042866512731	False	True	wald_mle		0.928,1.231	0.9283716591877321	1.230532289122785	
Skin_changes_due_to_solar_radiation	61598	496	61102	0.018502749545759003	1.018674986059212	0.928830072341235	True	lrt_mle	0.921,1.077	profile	two		True	0.9213873579486601	1.077147650963912	False	True	False	mle	mle	lrt_mle	61598	496	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.928830072341235	0.928830072341235	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	profile		0.921,1.077	0.9213873579486601	1.077147650963912	
Laryngitis_and_tracheitis	74446	913	73533	0.143510955740031	1.154319457161718	0.35304361318146205	True	lrt_mle	0.852,1.564	wald_mle	two		True	0.85212586501658	1.5636814511623789	False	True	False	mle	mle	lrt_mle	74446	913	73533	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.35304361318146205	0.35304361318146205	True	lrt_mle	lrt_mle	0.9127042866512731	False	True	wald_mle		0.852,1.564	0.85212586501658	1.5636814511623789	
Sensorineural_hearing_loss	67940	2963	64977	0.24236816895934302	1.274263250639549	0.007135652568022	True	lrt_mle	1.067,1.521	wald_mle	two		True	1.067422630340047	1.5211845671786022	False	True	False	mle	mle	lrt_mle	67940	2963	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.007135652568022	0.007135652568022	True	lrt_mle	lrt_mle	0.6160446717058994	False	True	wald_mle		1.067,1.521	1.067422630340047	1.5211845671786022	
Goiter	62921	4339	58582	0.02581992729173	1.026156149118402	0.7295624469340011	True	lrt_mle	0.973,1.028	profile	two		True	0.9734500635894491	1.028297350540095	False	True	False	mle	mle	lrt_mle	62921	4339	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.7295624469340011	0.7295624469340011	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.973,1.028	0.9734500635894491	1.028297350540095	
Alopecia_Areata	61344	242	61102	0.099645786170152	1.104779520575416	0.7362934353036531	True	lrt_mle	0.892,1.110	profile	two		True	0.8916476116613341	1.109797416809927	False	True	False	mle	mle	lrt_mle	61344	242	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.7362934353036531	0.7362934353036531	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.892,1.110	0.8916476116613341	1.109797416809927	
Urinary_incontinence_and_enuresis	74446	4999	69447	-0.009665792017473	0.9903807716046621	0.8887167821578731	True	lrt_mle	0.974,1.025	profile	two		True	0.973807826717289	1.025360326422713	False	True	False	mle	mle	lrt_mle	74446	4999	69447	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.8887167821578731	0.8887167821578731	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	profile		0.974,1.025	0.973807826717289	1.025360326422713	
Viral_infections	74446	18428	56018	0.05693166255135201	1.05858346703033	0.149684534975234	True	lrt_mle	0.980,1.144	wald_mle	two		True	0.9796539074776781	1.143872288076886	False	True	False	mle	mle	lrt_mle	74446	18428	56018	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.149684534975234	0.149684534975234	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.980,1.144	0.9796539074776781	1.143872288076886	
Scar_conditions_and_fibrosis_of_skin	62341	1239	61102	0.033441142669225	1.034006583067765	0.8009323992008901	True	lrt_mle	0.952,1.050	profile	two		True	0.9515105966146291	1.049880723572062	False	True	False	mle	mle	lrt_mle	62341	1239	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr8-7301025-INV-5297356	0.8009323992008901	0.8009323992008901	True	lrt_mle	lrt_mle	0.9386492823214052	False	True	profile		0.952,1.050	0.9515105966146291	1.049880723572062	
Abnormal_mammogram	66013	3558	62455	0.083225127701382	1.086786446744436	0.32455534234785505	True	lrt_mle	0.921,1.283	wald_mle	two		True	0.920807384983627	1.2826838707949761	False	True	False	mle	mle	lrt_mle	36423	3545	32878	sex_restricted_to_0;sex_majority_restricted_to_0;ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.32455534234785505	0.32455534234785505	True	lrt_mle	lrt_mle	0.9127042866512731	False	True	wald_mle		0.921,1.283	0.920807384983627	1.2826838707949761	
Lump_or_mass_in_breast_or_nonspecific_abnormal_breast_exam	70782	8327	62455	0.098229726700712	1.103216194216444	0.091701258188985	True	lrt_mle	0.984,1.237	wald_mle	two		True	0.984102060483182	1.236747711496345	False	True	False	mle	mle	lrt_mle	70782	8327	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.091701258188985	0.091701258188985	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.984,1.237	0.984102060483182	1.236747711496345	
Aphagia_and_dysphagia	74446	4547	69899	0.09711887923321101	1.101991369723536	0.174538171506952	True	lrt_mle	0.958,1.268	wald_mle	two		True	0.957670340692055	1.268061594209534	False	True	False	mle	mle	lrt_mle	74446	4547	69899	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.174538171506952	0.174538171506952	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.958,1.268	0.957670340692055	1.268061594209534	
Hypertrophic_conditions_of_skin	63876	2774	61102	0.049968387792876004	1.051237863901661	0.5790565560613931	True	lrt_mle	0.881,1.254	wald_mle	two		True	0.8810100884768911	1.254356858059422	False	True	False	mle	mle	lrt_mle	63876	2774	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr8-7301025-INV-5297356	0.5790565560613931	0.5790565560613931	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	wald_mle		0.881,1.254	0.8810100884768911	1.254356858059422	
Mild_cognitive_impairment	67590	685	66905	0.11193477914614701	1.118439912660119	0.535389002711673	True	lrt_mle	0.883,1.159	profile	two		True	0.8834259290375721	1.158869997683081	False	True	False	mle	mle	lrt_mle	67590	685	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.535389002711673	0.535389002711673	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.883,1.159	0.8834259290375721	1.158869997683081	
Acne	63749	2647	61102	0.111885529801306	1.118384831583542	0.234347314026172	True	lrt_mle	0.931,1.343	wald_mle	two		True	0.9314919916632821	1.342775507154638	False	True	False	mle	mle	lrt_mle	63749	2647	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.234347314026172	0.234347314026172	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.931,1.343	0.9314919916632821	1.342775507154638	
Other_skin_and_subcutaneous_disorders	66053	4951	61102	0.036797075213139005	1.037482468566936	0.603649833175383	True	lrt_mle	0.952,1.061	profile	two		True	0.9522978433939131	1.060775044236201	False	True	False	mle	mle	lrt_mle	66053	4951	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.603649833175383	0.603649833175383	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.952,1.061	0.9522978433939131	1.060775044236201	
Inflammation_of_the_eye	71216	6239	64977	-0.093724134490968	0.9105339124985881	0.14407499847437202	True	lrt_mle	0.802,1.033	wald_mle	two		True	0.8022887156891011	1.033383605673528	False	True	False	mle	mle	lrt_mle	71216	6239	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.14407499847437202	0.14407499847437202	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.802,1.033	0.8022887156891011	1.033383605673528	
Hearing_impairment	69560	4583	64977	-0.072316210345729	0.9302366988314441	0.33948679879333704	True	lrt_mle	0.801,1.080	wald_mle	two		True	0.8013731867056371	1.079821898471732	False	True	False	mle	mle	lrt_mle	69560	4583	64977	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.33948679879333704	0.33948679879333704	True	lrt_mle	lrt_mle	0.9127042866512731	False	True	wald_mle		0.801,1.080	0.8013731867056371	1.079821898471732	
Abnormal_Papanicolaou_smear	73429	2928	70501	0.187913620146539	1.2067292737496491	0.033862282107261	True	lrt_mle	1.017,1.432	wald_mle	two		True	1.016769201516421	1.4321790411752922	False	True	False	mle	mle	lrt_mle	73429	2928	70501	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.033862282107261	0.033862282107261	True	lrt_mle	lrt_mle	0.7308609221483833	False	True	wald_mle		1.017,1.432	1.016769201516421	1.4321790411752922	
Rosacea	61398	296	61102	0.050081966731047006	1.051357269162841	0.8585652384984921	True	lrt_mle	0.797,1.233	profile	two		True	0.7968707447155331	1.233095843539553	False	True	False	mle	mle	lrt_mle	61398	296	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.8585652384984921	0.8585652384984921	True	lrt_mle	lrt_mle	0.9697218514992803	False	True	profile		0.797,1.233	0.7968707447155331	1.233095843539553	
Epidermal_thickening	66181	5079	61102	0.042967631500000006	1.043904104693735	0.537057859878702	True	lrt_mle	0.955,1.060	profile	two		True	0.9548014226586131	1.060252837053243	False	True	False	mle	mle	lrt_mle	66181	5079	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.537057859878702	0.537057859878702	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.955,1.060	0.9548014226586131	1.060252837053243	
Abnormal_cytological_findings_in_specimens_from_genital_organs	74446	3945	70501	0.09670478072055401	1.101535131206739	0.21556510825982703	True	lrt_mle	0.946,1.282	wald_mle	two		True	0.9461741541237391	1.2824062462437151	False	True	False	mle	mle	lrt_mle	74446	3945	70501	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.21556510825982703	0.21556510825982703	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.946,1.282	0.9461741541237391	1.2824062462437151	
Multinodular_goiter	60548	1966	58582	0.11207965869896201	1.118601963473157	0.302475504645888	True	lrt_mle	0.906,1.382	wald_mle	two		True	0.9055002528971671	1.381855332102378	False	True	False	mle	mle	lrt_mle	60548	1966	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.302475504645888	0.302475504645888	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.906,1.382	0.9055002528971671	1.381855332102378	
Pure_hypercholesterolemia	65387	6805	58582	0.078740788126164	1.081923838214061	0.21001094549708302	True	lrt_mle	0.957,1.223	wald_mle	two		True	0.957107406786398	1.223017587572681	False	True	False	mle	mle	lrt_mle	65387	6805	58582	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.21001094549708302	0.21001094549708302	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.957,1.223	0.957107406786398	1.223017587572681	
Benign_sarcoma_related_cancers	66484	4029	62455	-0.023888759303903002	0.9763943185005951	0.7609858447823351	True	lrt_mle	0.936,1.058	profile	two		True	0.936041867005278	1.057808200630115	False	True	False	mle	mle	lrt_mle	66484	4029	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.7609858447823351	0.7609858447823351	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.936,1.058	0.936041867005278	1.057808200630115	
Melanocytic_nevi	63655	1200	62455	0.07360657913591101	1.076383250555483	0.598639653526947	True	lrt_mle	0.907,1.121	profile	two		True	0.9067236728433901	1.120702829895519	False	True	False	mle	mle	lrt_mle	63655	1200	62455	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.598639653526947	0.598639653526947	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.907,1.121	0.9067236728433901	1.120702829895519	
Migraine	72594	5689	66905	-0.036964363491905	0.9637104780133731	0.5815031396466921	True	lrt_mle	0.944,1.045	profile	two		True	0.9442073423789641	1.045138306715899	False	True	False	mle	mle	lrt_mle	72594	5689	66905	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=profile	chr6-167181003-INV-209976	0.5815031396466921	0.5815031396466921	True	lrt_mle	lrt_mle	0.9333557003672052	False	True	profile		0.944,1.045	0.9442073423789641	1.045138306715899	
Diastolic_heart_failure	74446	2684	71762	0.13018730548183702	1.139041712101891	0.15632075585413902	True	lrt_mle	0.953,1.361	wald_mle	two		True	0.9530340776504881	1.3613532320969282	False	True	False	mle	mle	lrt_mle	74446	2684	71762	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.15632075585413902	0.15632075585413902	True	lrt_mle	lrt_mle	0.9015827916939885	False	True	wald_mle		0.953,1.361	0.9530340776504881	1.3613532320969282	
Other_follicular_disorders	68035	6933	61102	0.072557934459319	1.075255098608464	0.22784411608748703	True	lrt_mle	0.956,1.209	wald_mle	two		True	0.9561778520085481	1.2091615850072661	False	True	False	mle	mle	lrt_mle	68035	6933	61102	ridge_seeded_refit;ridge_seeded_refit;inference=mle;ci=wald_mle	chr6-167181003-INV-209976	0.22784411608748703	0.22784411608748703	True	lrt_mle	lrt_mle	0.9101667937253499	False	True	wald_mle		0.956,1.209	0.9561778520085481	1.2091615850072661	
